frequency=10000
wave0	Time
1.426016	0.506500
1.431040	0.506502
1.431040	0.506505
1.436064	0.506507
1.436064	0.506510
1.436064	0.506518
1.441088	0.506522
1.426016	0.506524
1.431040	0.506527
1.436064	0.506530
1.426016	0.506532
1.426016	0.506539
1.431040	0.506542
1.431040	0.506544
1.431040	0.506547
1.431040	0.506550
1.436064	0.506554
1.436064	0.506559
1.436064	0.506564
1.436064	0.506569
1.426016	0.506574
1.431040	0.506579
1.431040	0.506584
1.431040	0.506589
1.436064	0.506594
1.431040	0.506600
1.431040	0.506604
1.426016	0.506608
1.431040	0.506613
1.436064	0.506619
1.436064	0.506621
1.436064	0.506624
1.426016	0.506627
1.431040	0.506629
1.420992	0.506632
1.431040	0.506634
1.436064	0.506637
1.436064	0.506640
1.436064	0.506642
1.436064	0.506645
1.436064	0.506648
1.436064	0.506650
1.431040	0.506653
1.431040	0.506656
1.426016	0.506658
1.436064	0.506661
1.420992	0.506663
1.431040	0.506666
1.436064	0.506669
1.436064	0.506671
1.436064	0.506674
1.436064	0.506676
1.431040	0.506679
1.436064	0.506681
1.436064	0.506684
1.436064	0.506687
1.436064	0.506689
1.426016	0.506692
1.436064	0.506694
1.431040	0.506697
1.426016	0.506699
1.436064	0.506702
1.431040	0.506705
1.431040	0.506707
1.426016	0.506710
1.436064	0.506712
1.431040	0.506715
1.431040	0.506717
1.426016	0.506720
1.420992	0.506723
1.436064	0.506725
1.426016	0.506728
1.431040	0.506730
1.436064	0.506733
1.431040	0.506736
1.431040	0.506738
1.441088	0.506741
1.431040	0.506743
1.431040	0.506746
1.436064	0.506749
1.436064	0.506751
1.436064	0.506754
1.436064	0.506756
1.431040	0.506759
1.431040	0.506762
1.436064	0.506764
1.431040	0.506767
1.436064	0.506769
1.431040	0.506772
1.431040	0.506775
1.436064	0.506777
1.431040	0.506780
1.426016	0.506782
1.436064	0.506785
1.431040	0.506788
1.436064	0.506790
1.436064	0.506793
1.431040	0.506796
1.436064	0.506798
1.431040	0.506801
1.436064	0.506803
1.431040	0.506806
1.436064	0.506808
1.431040	0.506811
1.436064	0.506814
1.431040	0.506816
1.431040	0.506819
1.426016	0.506822
1.436064	0.506824
1.436064	0.506827
1.426016	0.506842
1.436064	0.506846
1.441088	0.506848
1.436064	0.506851
1.441088	0.506854
1.436064	0.506857
1.431040	0.506859
1.431040	0.506862
1.441088	0.506865
1.436064	0.506867
1.436064	0.506870
1.436064	0.506873
1.436064	0.506875
1.436064	0.506878
1.436064	0.506881
1.436064	0.506883
1.436064	0.506886
1.436064	0.506889
1.431040	0.506891
1.436064	0.506894
1.436064	0.506896
1.431040	0.506899
1.431040	0.506902
1.431040	0.506904
1.431040	0.506907
1.420992	0.506909
1.431040	0.506912
1.426016	0.506915
1.426016	0.506917
1.431040	0.506920
1.436064	0.506923
1.431040	0.506925
1.431040	0.506928
1.436064	0.506930
1.431040	0.506933
1.436064	0.506936
1.426016	0.506938
1.431040	0.506941
1.431040	0.506943
1.436064	0.506946
1.431040	0.506949
1.436064	0.506951
1.431040	0.506954
1.431040	0.506956
1.426016	0.506959
1.436064	0.506961
1.431040	0.506964
1.431040	0.506966
1.436064	0.506969
1.436064	0.506972
1.426016	0.506974
1.441088	0.506977
1.436064	0.506980
1.436064	0.506982
1.436064	0.506985
1.431040	0.506987
1.431040	0.506990
1.431040	0.506993
1.426016	0.506995
1.436064	0.506998
1.431040	0.507000
1.436064	0.507003
1.436064	0.507005
1.431040	0.507008
1.431040	0.507011
1.436064	0.507013
1.436064	0.507016
1.436064	0.507018
1.431040	0.507021
1.431040	0.507024
1.431040	0.507026
1.431040	0.507029
1.420992	0.507032
1.436064	0.507034
1.431040	0.507037
1.431040	0.507039
1.431040	0.507042
1.431040	0.507044
1.436064	0.507047
1.436064	0.507049
1.431040	0.507052
1.431040	0.507055
1.436064	0.507057
1.431040	0.507060
1.431040	0.507062
1.426016	0.507065
1.436064	0.507068
1.436064	0.507070
1.436064	0.507073
1.431040	0.507075
1.431040	0.507078
1.431040	0.507080
1.431040	0.507083
1.420992	0.507085
1.426016	0.507088
1.431040	0.507090
1.431040	0.507093
1.426016	0.507096
1.426016	0.507098
1.436064	0.507101
1.431040	0.507103
1.431040	0.507106
1.431040	0.507109
1.431040	0.507111
1.436064	0.507114
1.436064	0.507116
1.436064	0.507119
1.431040	0.507122
1.436064	0.507124
1.436064	0.507127
1.431040	0.507129
1.426016	0.507132
1.431040	0.507134
1.426016	0.507137
1.431040	0.507139
1.431040	0.507142
1.431040	0.507145
1.426016	0.507147
1.431040	0.507150
1.441088	0.507152
1.431040	0.507155
1.436064	0.507157
1.431040	0.507160
1.426016	0.507163
1.431040	0.507165
1.431040	0.507168
1.431040	0.507170
1.431040	0.507173
1.431040	0.507176
1.431040	0.507178
1.436064	0.507181
1.436064	0.507183
1.436064	0.507186
1.436064	0.507189
1.431040	0.507191
1.436064	0.507194
1.431040	0.507196
1.426016	0.507199
1.431040	0.507201
1.431040	0.507204
1.431040	0.507207
1.436064	0.507209
1.431040	0.507212
1.426016	0.507214
1.436064	0.507217
1.431040	0.507220
1.426016	0.507222
1.420992	0.507225
1.436064	0.507227
1.431040	0.507230
1.420992	0.507233
1.436064	0.507235
1.426016	0.507238
1.420992	0.507240
1.431040	0.507243
1.436064	0.507246
1.436064	0.507248
1.431040	0.507251
1.431040	0.507253
1.436064	0.507256
1.426016	0.507258
1.431040	0.507261
1.426016	0.507264
1.426016	0.507266
1.426016	0.507269
1.426016	0.507271
1.431040	0.507274
1.426016	0.507277
1.436064	0.507279
1.426016	0.507282
1.436064	0.507284
1.436064	0.507287
1.436064	0.507290
1.431040	0.507292
1.431040	0.507295
1.436064	0.507297
1.436064	0.507300
1.436064	0.507303
1.431040	0.507305
1.436064	0.507308
1.431040	0.507310
1.431040	0.507313
1.436064	0.507316
1.431040	0.507318
1.426016	0.507321
1.431040	0.507323
1.431040	0.507326
1.431040	0.507328
1.431040	0.507331
1.436064	0.507334
1.436064	0.507336
1.436064	0.507339
1.431040	0.507341
1.436064	0.507344
1.436064	0.507346
1.436064	0.507349
1.436064	0.507351
1.436064	0.507354
1.431040	0.507357
1.426016	0.507359
1.420992	0.507362
1.426016	0.507364
1.436064	0.507367
1.431040	0.507369
1.426016	0.507372
1.431040	0.507374
1.420992	0.507377
1.426016	0.507379
1.431040	0.507382
1.426016	0.507385
1.431040	0.507387
1.431040	0.507390
1.436064	0.507393
1.436064	0.507395
1.436064	0.507398
1.441088	0.507400
1.436064	0.507403
1.436064	0.507405
1.436064	0.507408
1.431040	0.507411
1.436064	0.507413
1.436064	0.507416
1.431040	0.507418
1.436064	0.507421
1.436064	0.507423
1.436064	0.507426
1.436064	0.507428
1.426016	0.507440
1.431040	0.507444
1.431040	0.507447
1.431040	0.507449
1.436064	0.507452
1.431040	0.507455
1.431040	0.507457
1.431040	0.507460
1.431040	0.507463
1.436064	0.507465
1.436064	0.507468
1.436064	0.507471
1.436064	0.507473
1.436064	0.507476
1.436064	0.507479
1.431040	0.507481
1.431040	0.507484
1.431040	0.507486
1.436064	0.507489
1.431040	0.507492
1.426016	0.507494
1.436064	0.507497
1.436064	0.507500
1.426016	0.507502
1.436064	0.507505
1.426016	0.507507
1.436064	0.507510
1.436064	0.507512
1.426016	0.507515
1.431040	0.507518
1.426016	0.507520
1.431040	0.507523
1.436064	0.507526
1.436064	0.507528
1.431040	0.507531
1.431040	0.507533
1.441088	0.507536
1.436064	0.507539
1.420992	0.507541
1.431040	0.507544
1.436064	0.507546
1.431040	0.507549
1.431040	0.507552
1.431040	0.507554
1.436064	0.507557
1.420992	0.507559
1.431040	0.507562
1.431040	0.507564
1.426016	0.507567
1.431040	0.507570
1.420992	0.507572
1.426016	0.507575
1.436064	0.507577
1.431040	0.507580
1.426016	0.507583
1.441088	0.507585
1.436064	0.507588
1.436064	0.507590
1.436064	0.507593
1.436064	0.507596
1.436064	0.507598
1.431040	0.507601
1.436064	0.507603
1.431040	0.507606
1.436064	0.507608
1.431040	0.507611
1.431040	0.507614
1.431040	0.507616
1.436064	0.507619
1.431040	0.507621
1.426016	0.507624
1.431040	0.507627
1.436064	0.507629
1.431040	0.507632
1.436064	0.507634
1.436064	0.507637
1.436064	0.507639
1.436064	0.507642
1.436064	0.507645
1.436064	0.507647
1.436064	0.507650
1.436064	0.507652
1.436064	0.507655
1.431040	0.507657
1.431040	0.507660
1.436064	0.507662
1.441088	0.507665
1.431040	0.507668
1.436064	0.507670
1.436064	0.507673
1.426016	0.507675
1.431040	0.507678
1.431040	0.507681
1.426016	0.507683
1.420992	0.507686
1.426016	0.507688
1.436064	0.507691
1.436064	0.507693
1.426016	0.507696
1.431040	0.507698
1.426016	0.507701
1.436064	0.507704
1.431040	0.507706
1.431040	0.507709
1.431040	0.507711
1.431040	0.507714
1.436064	0.507717
1.431040	0.507719
1.431040	0.507722
1.436064	0.507724
1.436064	0.507727
1.426016	0.507730
1.431040	0.507732
1.426016	0.507735
1.420992	0.507737
1.431040	0.507740
1.431040	0.507743
1.436064	0.507745
1.431040	0.507748
1.436064	0.507750
1.431040	0.507753
1.436064	0.507755
1.436064	0.507758
1.431040	0.507760
1.436064	0.507763
1.436064	0.507766
1.431040	0.507768
1.436064	0.507771
1.431040	0.507773
1.436064	0.507776
1.436064	0.507779
1.436064	0.507781
1.431040	0.507784
1.431040	0.507786
1.431040	0.507789
1.431040	0.507792
1.436064	0.507794
1.436064	0.507797
1.420992	0.507799
1.431040	0.507806
1.426016	0.507809
1.431040	0.507812
1.431040	0.507815
1.436064	0.507817
1.431040	0.507820
1.426016	0.507823
1.436064	0.507825
1.431040	0.507828
1.431040	0.507830
1.431040	0.507833
1.436064	0.507835
1.436064	0.507838
1.441088	0.507841
1.431040	0.507855
1.431040	0.507857
1.426016	0.507860
1.436064	0.507862
1.436064	0.507865
1.431040	0.507867
1.431040	0.507869
1.426016	0.507871
1.431040	0.507874
1.426016	0.507876
1.431040	0.507878
1.436064	0.507881
1.426016	0.507883
1.436064	0.507885
1.431040	0.507888
1.431040	0.507890
1.436064	0.507892
1.426016	0.507895
1.436064	0.507897
1.431040	0.507899
1.436064	0.507902
1.426016	0.507904
1.431040	0.507906
1.431040	0.507908
1.431040	0.507911
1.431040	0.507913
1.436064	0.507915
1.431040	0.507918
1.436064	0.507920
1.436064	0.507922
1.431040	0.507925
1.426016	0.507927
1.431040	0.507929
1.426016	0.507931
1.431040	0.507934
1.431040	0.507936
1.431040	0.507938
1.431040	0.507940
1.431040	0.507943
1.436064	0.507945
1.436064	0.507947
1.441088	0.507950
1.426016	0.507952
1.431040	0.507954
1.436064	0.507956
1.436064	0.507959
1.431040	0.507961
1.436064	0.507963
1.441088	0.507966
1.431040	0.507968
1.436064	0.507970
1.426016	0.507972
1.431040	0.507975
1.426016	0.507977
1.426016	0.507979
1.431040	0.507981
1.426016	0.507984
1.426016	0.507986
1.431040	0.507988
1.431040	0.507990
1.436064	0.507992
1.431040	0.507995
1.436064	0.507997
1.436064	0.507999
1.431040	0.508002
1.431040	0.508004
1.431040	0.508006
1.426016	0.508008
1.431040	0.508011
1.431040	0.508013
1.431040	0.508015
1.431040	0.508017
1.436064	0.508020
1.431040	0.508022
1.436064	0.508024
1.431040	0.508035
1.431040	0.508038
1.431040	0.508040
1.431040	0.508043
1.431040	0.508045
1.431040	0.508048
1.431040	0.508050
1.426016	0.508052
1.431040	0.508055
1.431040	0.508057
1.436064	0.508059
1.431040	0.508062
1.436064	0.508064
1.436064	0.508066
1.431040	0.508069
1.436064	0.508071
1.436064	0.508073
1.431040	0.508075
1.426016	0.508078
1.426016	0.508080
1.431040	0.508083
1.431040	0.508085
1.426016	0.508087
1.426016	0.508089
1.426016	0.508092
1.431040	0.508094
1.431040	0.508096
1.436064	0.508098
1.436064	0.508101
1.431040	0.508103
1.431040	0.508105
1.436064	0.508108
1.431040	0.508110
1.436064	0.508112
1.436064	0.508115
1.431040	0.508117
1.436064	0.508119
1.436064	0.508121
1.436064	0.508124
1.436064	0.508126
1.436064	0.508128
1.436064	0.508131
1.426016	0.508133
1.431040	0.508135
1.436064	0.508138
1.436064	0.508140
1.436064	0.508142
1.431040	0.508144
1.436064	0.508147
1.436064	0.508149
1.426016	0.508151
1.431040	0.508154
1.426016	0.508156
1.431040	0.508158
1.436064	0.508160
1.436064	0.508163
1.436064	0.508165
1.436064	0.508167
1.431040	0.508169
1.431040	0.508172
1.436064	0.508174
1.436064	0.508176
1.431040	0.508179
1.431040	0.508181
1.431040	0.508183
1.436064	0.508185
1.431040	0.508188
1.431040	0.508190
1.436064	0.508192
1.426016	0.508194
1.431040	0.508197
1.431040	0.508199
1.420992	0.508201
1.431040	0.508204
1.426016	0.508206
1.436064	0.508208
1.436064	0.508210
1.431040	0.508213
1.436064	0.508215
1.431040	0.508217
1.436064	0.508220
1.436064	0.508222
1.431040	0.508224
1.436064	0.508226
1.436064	0.508229
1.426016	0.508231
1.436064	0.508233
1.436064	0.508235
1.431040	0.508238
1.431040	0.508240
1.431040	0.508242
1.431040	0.508245
1.431040	0.508247
1.436064	0.508249
1.436064	0.508252
1.436064	0.508254
1.431040	0.508256
1.431040	0.508258
1.431040	0.508261
1.431040	0.508263
1.426016	0.508265
1.436064	0.508267
1.436064	0.508270
1.436064	0.508272
1.436064	0.508274
1.431040	0.508277
1.436064	0.508279
1.436064	0.508281
1.436064	0.508283
1.436064	0.508286
1.436064	0.508288
1.431040	0.508290
1.431040	0.508292
1.436064	0.508295
1.426016	0.508297
1.426016	0.508299
1.426016	0.508301
1.431040	0.508304
1.436064	0.508306
1.436064	0.508308
1.431040	0.508311
1.441088	0.508313
1.436064	0.508315
1.436064	0.508317
1.431040	0.508320
1.431040	0.508322
1.436064	0.508324
1.436064	0.508326
1.436064	0.508329
1.436064	0.508331
1.436064	0.508333
1.436064	0.508336
1.431040	0.508338
1.431040	0.508340
1.436064	0.508342
1.436064	0.508345
1.431040	0.508347
1.426016	0.508349
1.431040	0.508351
1.436064	0.508354
1.426016	0.508356
1.436064	0.508358
1.420992	0.508361
1.436064	0.508363
1.426016	0.508365
1.436064	0.508367
1.436064	0.508370
1.436064	0.508372
1.431040	0.508374
1.436064	0.508376
1.436064	0.508379
1.426016	0.508381
1.436064	0.508383
1.436064	0.508386
1.436064	0.508388
1.431040	0.508390
1.431040	0.508392
1.431040	0.508395
1.431040	0.508397
1.431040	0.508399
1.426016	0.508401
1.426016	0.508404
1.426016	0.508406
1.420992	0.508408
1.436064	0.508410
1.431040	0.508413
1.431040	0.508415
1.431040	0.508417
1.436064	0.508420
1.436064	0.508422
1.431040	0.508424
1.431040	0.508426
1.436064	0.508428
1.436064	0.508431
1.431040	0.508433
1.431040	0.508435
1.426016	0.508437
1.436064	0.508440
1.436064	0.508442
1.436064	0.508444
1.426016	0.508447
1.436064	0.508449
1.436064	0.508451
1.426016	0.508454
1.426016	0.508456
1.426016	0.508458
1.426016	0.508460
1.426016	0.508463
1.431040	0.508465
1.431040	0.508467
1.436064	0.508470
1.436064	0.508472
1.426016	0.508474
1.436064	0.508476
1.436064	0.508479
1.431040	0.508481
1.426016	0.508483
1.426016	0.508485
1.431040	0.508488
1.436064	0.508490
1.431040	0.508492
1.431040	0.508495
1.426016	0.508497
1.436064	0.508499
1.431040	0.508501
1.431040	0.508504
1.431040	0.508506
1.431040	0.508508
1.436064	0.508511
1.431040	0.508513
1.431040	0.508515
1.426016	0.508517
1.436064	0.508520
1.436064	0.508522
1.436064	0.508524
1.436064	0.508527
1.431040	0.508529
1.426016	0.508531
1.431040	0.508533
1.436064	0.508536
1.436064	0.508538
1.431040	0.508540
1.436064	0.508542
1.436064	0.508545
1.426016	0.508547
1.431040	0.508549
1.431040	0.508552
1.431040	0.508562
1.426016	0.508565
1.431040	0.508567
1.426016	0.508570
1.426016	0.508572
1.436064	0.508574
1.431040	0.508577
1.436064	0.508579
1.431040	0.508581
1.431040	0.508584
1.436064	0.508586
1.431040	0.508588
1.431040	0.508591
1.431040	0.508593
1.436064	0.508595
1.420992	0.508597
1.436064	0.508600
1.431040	0.508602
1.431040	0.508604
1.431040	0.508606
1.431040	0.508609
1.436064	0.508611
1.431040	0.508613
1.426016	0.508616
1.426016	0.508618
1.431040	0.508620
1.431040	0.508623
1.431040	0.508625
1.436064	0.508627
1.431040	0.508629
1.426016	0.508632
1.436064	0.508634
1.441088	0.508636
1.431040	0.508639
1.436064	0.508641
1.436064	0.508643
1.436064	0.508645
1.431040	0.508648
1.436064	0.508650
1.436064	0.508652
1.436064	0.508654
1.431040	0.508657
1.436064	0.508659
1.426016	0.508661
1.436064	0.508663
1.436064	0.508666
1.431040	0.508668
1.431040	0.508670
1.431040	0.508673
1.431040	0.508675
1.431040	0.508677
1.426016	0.508679
1.436064	0.508682
1.431040	0.508684
1.431040	0.508686
1.431040	0.508688
1.431040	0.508691
1.436064	0.508693
1.431040	0.508695
1.436064	0.508698
1.436064	0.508700
1.431040	0.508702
1.436064	0.625999
1.436064	0.626014
1.436064	0.626017
1.426016	0.626020
1.436064	0.626023
1.436064	0.626026
1.426016	0.626028
1.436064	0.626031
1.431040	0.626034
1.436064	0.626036
1.431040	0.626039
1.431040	0.626042
1.436064	0.626044
1.436064	0.626047
1.436064	0.626050
1.436064	0.626052
1.431040	0.626055
1.431040	0.626058
1.436064	0.626060
1.436064	0.626063
1.436064	0.626065
1.431040	0.626068
1.431040	0.626071
1.436064	0.626073
1.431040	0.626076
1.436064	0.626079
1.436064	0.626081
1.436064	0.626084
1.431040	0.626086
1.431040	0.626089
1.436064	0.626092
1.431040	0.626094
1.436064	0.626097
1.436064	0.626099
1.436064	0.626102
1.431040	0.626104
1.431040	0.626107
1.431040	0.626110
1.426016	0.626112
1.431040	0.626115
1.436064	0.626118
1.436064	0.626120
1.436064	0.626123
1.431040	0.626125
1.431040	0.626128
1.436064	0.626131
1.436064	0.626133
1.431040	0.626136
1.436064	0.626139
1.436064	0.626141
1.431040	0.626144
1.436064	0.626146
1.436064	0.626149
1.431040	0.626152
1.431040	0.626154
1.431040	0.626157
1.436064	0.626160
1.436064	0.626162
1.436064	0.626165
1.431040	0.626167
1.436064	0.626170
1.431040	0.626173
1.431040	0.626175
1.431040	0.626178
1.431040	0.626180
1.436064	0.626183
1.426016	0.626186
1.431040	0.626188
1.436064	0.626191
1.436064	0.626194
1.436064	0.626196
1.436064	0.626199
1.436064	0.626202
1.431040	0.626204
1.436064	0.626207
1.431040	0.626209
1.431040	0.626212
1.436064	0.626215
1.431040	0.626217
1.431040	0.626220
1.436064	0.626222
1.436064	0.626225
1.436064	0.626228
1.436064	0.626230
1.431040	0.626233
1.436064	0.626235
1.436064	0.626238
1.426016	0.626241
1.431040	0.626243
1.431040	0.626246
1.436064	0.626248
1.431040	0.626251
1.431040	0.626254
1.436064	0.626257
1.436064	0.626259
1.436064	0.626262
1.431040	0.626264
1.436064	0.626267
1.436064	0.626270
1.431040	0.626272
1.431040	0.626275
1.436064	0.626277
1.431040	0.626280
1.431040	0.626283
1.436064	0.626285
1.431040	0.626288
1.436064	0.626290
1.436064	0.626293
1.431040	0.626296
1.431040	0.626298
1.431040	0.626301
1.436064	0.626303
1.436064	0.626306
1.431040	0.626309
1.436064	0.626311
1.436064	0.626314
1.431040	0.626316
1.446112	0.626319
1.436064	0.626321
1.426016	0.626324
1.436064	0.626326
1.431040	0.626329
1.436064	0.626332
1.436064	0.626334
1.431040	0.626337
1.436064	0.626339
1.436064	0.626342
1.436064	0.626345
1.426016	0.626347
1.436064	0.626350
1.426016	0.626352
1.426016	0.626355
1.431040	0.626357
1.431040	0.626360
1.431040	0.626363
1.426016	0.626365
1.436064	0.626368
1.436064	0.626370
1.436064	0.626373
1.441088	0.626375
1.436064	0.626378
1.436064	0.626381
1.436064	0.626383
1.436064	0.626386
1.431040	0.626388
1.436064	0.626391
1.436064	0.626393
1.436064	0.626396
1.436064	0.626398
1.431040	0.626401
1.436064	0.626404
1.426016	0.626406
1.426016	0.626409
1.431040	0.626411
1.431040	0.626414
1.431040	0.626417
1.426016	0.626419
1.436064	0.626422
1.426016	0.626425
1.426016	0.626427
1.436064	0.626430
1.436064	0.626432
1.436064	0.626435
1.431040	0.626437
1.441088	0.626440
1.436064	0.626442
1.431040	0.626445
1.436064	0.626448
1.431040	0.626450
1.431040	0.626453
1.431040	0.626455
1.431040	0.626458
1.426016	0.626461
1.436064	0.626463
1.431040	0.626466
1.436064	0.626468
1.426016	0.626471
1.426016	0.626474
1.420992	0.626476
1.431040	0.626479
1.431040	0.626481
1.436064	0.626484
1.431040	0.626486
1.436064	0.626489
1.431040	0.626492
1.436064	0.626494
1.436064	0.626497
1.436064	0.626499
1.431040	0.626502
1.431040	0.626504
1.436064	0.626507
1.436064	0.626510
1.436064	0.626512
1.426016	0.626515
1.431040	0.626517
1.431040	0.626520
1.431040	0.626523
1.431040	0.626525
1.431040	0.626528
1.431040	0.626530
1.436064	0.626533
1.441088	0.626535
1.426016	0.626538
1.420992	0.626541
1.436064	0.626543
1.431040	0.626546
1.431040	0.626548
1.426016	0.626551
1.436064	0.626553
1.436064	0.626556
1.431040	0.626559
1.431040	0.626561
1.436064	0.626564
1.426016	0.626566
1.431040	0.626569
1.431040	0.626572
1.436064	0.626574
1.431040	0.626577
1.426016	0.626579
1.431040	0.626582
1.426016	0.626585
1.431040	0.626587
1.436064	0.626590
1.431040	0.626592
1.426016	0.626595
1.436064	0.626598
1.431040	0.626600
1.436064	0.626603
1.410944	0.626643
1.436064	0.626647
1.436064	0.626650
1.436064	0.626653
1.436064	0.626655
1.431040	0.626658
1.436064	0.626661
1.436064	0.626664
1.436064	0.626666
1.431040	0.626669
1.436064	0.626671
1.431040	0.626674
1.436064	0.626677
1.431040	0.626680
1.426016	0.626682
1.436064	0.626685
1.426016	0.626687
1.426016	0.626690
1.426016	0.626693
1.426016	0.626695
